# 41220
# author_id;author_name
18896;S. Sargsyan
18897;J. Rau
18898;B. R. Amruth
18899;Nadiezhda Motelongo García
18900;Renate Loll
18901;Rafal Moderski
18902;Miguel Montero
18903;Joel Doss
18904;Chris Lea
18905;Elena Melkumova
18906;A. S. Cornell
18907;M. Rieutord
18908;Dovi Poznanski
18909;H. -Y. Chen
18910;James A. Feigenbaum
18911;R. G. Moorhouse
18912;A. Shaukat
18913;Arman Shokrollahi
18914;Hans A. Winther
18915;Matt Pitkin
18916;Michael Lublinsky
18917;Y. Yosefi
18918;S. H. Alexander
18919;T. P. Singh
18920; AURIGA Collaboration
18921;C. Leblanc
18922;W Morii
18923;E. D. Stewart
18924;Michael Duncan
18925;Satsuki Matsuno
18926;Ashikuzzaman Idrisy
18927;P. Plaszczyk
18928;Kunji Nakayama
18929;Stefan Teufel
18930;J'ulio Fabris
18931;Jonathan B. Curtis
18932;A Conchillo
18933;V. Perlick
18934;Yosuke Misonoh
18935;D. A. Eisa
18936;M. Nicholl
18937;J. E. Rosales-Quintero
18938;Frank Saueressig
18939;B. Steltner
18940;Marcia E. Wehlau
18941;Laura J. Henderson
18942;J. Moreau
18943;Mosiur Rahman
18944;Yu-tin Huang
18945;Rita Franco
18946;D Pliakis
18947;Ricardo Gallego Torrome
18948;M. Varvella
18949;Patricia M. Benoit
18950;T. Prokopec
18951;Jonathan Rocher
18952;Haixing Miao
18953;Mehmet Ali Olpak
18954;Yaoguang Wang
18955;Riccardo Benini
18956;O. D. Miranda
18957;Yinan Yu
18958;Filip Blaschke
18959;N. Mebarki
18960;Jose P. Mimoso
18961;K. Mogushi
18962;Priyamvada Natarajan
18963;S. Lopez
18964;Werner Krammer
18965;Dino Boccaletti
18966;Alireza Vafaei Sadr
18967;H. Lueck
18968;Michael Butler
18969;Ana-Maria Piso
18970;Eric Cotner
18971;D R Timothy Jones
18972;Jarah Evslin
18973;Enzo O. Leguizamón
18974;Bas de Bakker
18975;Zeinab Rezaei
18976;H. Velten
18977;P. Amaro Seoane
18978;Craig B. Markwardt
18979;H. Kraus
18980;Matthew E. Hogan
18981;H. P. Pfeiffer
18982;Nagisa Hiroshima
18983;Adam Rogers
18984;James M. Bardeen
18985;Ethan Payne
18986;E. Loaiza
18987;G. H. Harutyunyan
18988;Sanchari De
18989;Prince A. Ganai
18990;Zdobyslaw Swierczynski
18991;Phillipo Lappicy
18992;R. Kobes
18993;G. Halnes
18994;E. A. Klimova
18995;Daniel Canarutto
18996;P. Cox
18997;Daniil A. Kalinov
18998;Veronica Sanz
18999;D Robertson
19000;Lawrence R. Mead
19001;Jason Bland
19002;Hume A. Feldman
19003;Sergei A. Sharakin
19004;Frank van Kann
19005;Nicholas T. Jones
19006;J. Ramirez
19007;J. Naji
19008;Peng-Ming Zhang
19009;N. Bretón
19010;E Winstanley
19011;H. K. Lau
19012;Luca Bianchi
19013;M. Gabel
19014;Masayuki TANIMOTO
19015;Mustafa Halilsoy
19016;I. Stairs
19017;Vanessa C. de Andrade
19018;Yifan Cheng
19019;José T. Gálvez Ghersi
19020;Olivier Coussaert
19021;Agapitos Hatzinikitas
19022;Rolando Gaitan D.
19023;The 1M2H Team
19024;J. I. Rivas Sánchez
19025;Caroline Santos
19026;B. Ciobanu
19027;Yegor Korovin
19028;M. B. Shaner
19029;B. Gouteraux
19030;Michael Sitwell
19031;James F. Steiner
19032;Ahmed Roman
19033;Ainur Urazalina
19034;James M. Moran
19035;N. O'Murchadha
19036;Aristomenis Donos
19037;A. V. Filippenko
19038;T. A. Ferreira
19039;Dmitri Khokhlov
19040;Nikolai G. Scherbluk
19041;T. Rothman
19042;Randall C. Hein
19043;Robab Hashemi
19044;Luke M. Butcher
19045;Rikard von Unge
19046;V. Mikuta-Martinis
19047;Mark Durkee
19048;Z. K. Staniszewski
19049;Rafael C. Nunes
19050;T. Pradier
19051;Kael Dixon
19052;P. West
19053;S. Lucat
19054;W. J. Weber
19055;Enis Yazici
19056;Srivatsan Balakrishnan
19057;G. Lugones
19058;Sebastian Schlicht
19059;Benjamin J. Shappee
19060;K. Egberts
19061;D. Yazici
19062;Alexandre Alles
19063;S. P. Tarabrin
19064;James T. Wheeler
19065;S. Jeong
19066;O. Defterli
19067;R. Stone
19068;Andrew Moylan
19069;C. Bradaschiaa
19070;F. Mendez
19071;K. Andrzejewski
19072;Daniel Snell
19073;Wolfgang Vodel
19074;Samuel Byland
19075;Jason Pelc
19076;Larne Pekowsky
19077;S. Zavatarelli
19078;A. D. Kamali
19079;Jean Paul Mbelek
19080;A. Gheibi
19081;H. Hernandez
19082;Tom Richtler
19083;Stanislav Tereshchenko
19084;Yasuyuki Hatsuda
19085;Carmit Gordon
19086;S. Micheletti
19087;Gustavo J. Turiaci
19088;Naonori S. Sugiyama
19089;Thomas Stegmann
19090;J. M. Toledo
19091;Nathaniel S. Barlow
19092;Michael Lindqvist
19093;Waldemar Klobus
19094;C. Ortiz
19095;A. Reisenegger
19096;Mohammad Enayati
19097;Sridip Pal
19098;E. Abou El Dahab
19099;Lennart Brocki
19100;Sercan Çıkıntoğlu
19101;Claude Barrabès
19102;Jakub Mielczarek
19103;Yasuhide Sota
19104;Bohua Li
19105;P. Dominici
19106;Chunhe Li
19107;E. Torres-Lomas
19108;Philippe Tchamitchian
19109;M. B. Gerrard
19110;I. Kamaretsos
19111;R. Margutti
19112;Sandor Hegyi
19113;Eric Poisson
19114;Jiasheng Huang
19115;Kishalay Choudhury
19116;Umber Sheikh
19117;S. Pallini
19118;Damien Gredat
19119;Gabriela Ciobanu
19120;N. Maxted
19121;Stephen Reucroft
19122;Martin Porrmann
19123;A. Alberdi
19124;Gen Kimura
19125;N. V. Markova
19126;Andrea Endrizzi
19127;C. C. Buchanan
19128;J-P. R. Wells
19129;H. S. Jesuino
19130;P. Laguna
19131;H. B. Benaoum
19132;J. D. Bjorken
19133;A. M. de M. Carvalho
19134;Eduard Prugovecki
19135;C. Kiefer
19136;G. Pollifrone
19137;J. M. Martin-Garcia
19138;Tucker Manton
19139;Fabrizio Pittorino
19140;M. R. Becker
19141;Daniel Armand-Ugon
19142;Robert J. Downes
19143;T. Maki
19144;Yan-Yan Li
19145;Lajos Diosi
19146;Hyun Ju Go
19147;Alicia R. Lima
19148;George A. J. Sparling
19149;Yanwei Ding
19150;C. M. Mow-Lowry
19151;Keith Arnold
19152;E. Giusarma
19153;Daniel Fiene
19154;K. N. N. O. Barros
19155;Katarina Markovic
19156;Asta Heinesen
19157;D. Lynden-Bell
19158;S. Kaufmann
19159;Brennan Ireland
19160;Ana R. Romero Castellanos
19161;P. Boisse
19162;Günter Wunner
19163;Sina Ataollah Khorasani
19164;Dmitry Pogosayn
19165;Bartjan Van Tent
19166;Sourav Karar
19167;S. D. Biller
19168;Zong-Gang Mou
19169;Agnieszka Szaniewska
19170;Miguel Angel Martin-Delgado
19171;Chandramouli Sarkar
19172;Motohiro Enoki
19173;A. Bouaouda
19174;Alf Tang
19175;A. Farag Ali
19176;Owen Patashnick
19177;Robert Myers
19178;Juan J. L. Velazquez
19179;Masahiro Morikawa
19180;Francesca Perrotta
19181;Bin Wu
19182;H. Belich
19183;Paul J. Wiita
19184;A Vicere
19185;Zhongwen Feng
19186;Shogo Inoue
19187;D. Fazi
19188;S. C. Tait
19189;Ryotaku Suzuki
19190;P. Forgacs
19191;Angel Ferrandez
19192;D. Ottaway
19193;Jing-Fei Zhang
19194;Armando J. Cabrera Pacheco
19195;Atma P. O. Chan
19196;Matteo Smerlak
19197;Bernard. F. Whiting
19198;C. Gill
19199;P. C. Yock
19200;Pablo A. Rosado
19201;J. F. Macías-Pérez
19202;Tian-yi Huang
19203;A. Kuhl
19204;Sarah Harrison
19205;Anoop Narayanan P E
19206;Petr M. Lavrov
19207;A. M. Al Zahrani
19208;D. L. Harrison
19209;Richard O'Shaughnessy
19210;Yannick Vreys
19211;Daniel Arteaga
19212;P. Liljenberg
19213;E. Silverstein
19214;O. Efthimiou
19215;G. Papagiannopoulos
19216;Enrique Alvarez
19217;Charles Zivancev
19218;Yi Zhong
19219;J. Ospino
19220;Shotaro Shiba
19221;Jahed Abedi
19222;M. Schreck
19223;R. K. Muharlyamov
19224;Shiwei Zhou
19225;Einar H. Gudmundsson
19226;Michael Kaplan
19227;Bryce Cyr
19228;Christian L. Reichardt
19229;D. Schuette
19230;Xinlu Huang
19231;S. Ast
19232;Rolland Lehoucq
19233;Peter Gustainis
19234;Derk Masselink
19235;A R Prasanna
19236;Dylan Menzies
19237;J. -P. Baronick
19238;David de Klerk
19239;Seema Satin
19240;Adam Archibald
19241;S. Mayburov
19242;Brage Gording
19243;S. Mittmann dos Santos
19244;Y. Yang
19245;Bikash R. Dinda
19246;Mohammad H. Ansari
19247;Ermenegildo Caccese
19248;O. Roberts
19249;J. Bally
19250;Tamas Kiss
19251;Annalisa Celotti
19252;Yi Ling
19253;Vedant Dhruv
19254;J. M. Sarkissian
19255;Ka-Wai Chung
19256;Massimo Villata
19257; BICEP2/Keck
19258;B. Rodríguez
19259;Dhanya S. Menon
19260;D. Turaev
19261;Masaru Shibata
19262;Alexander Andrianov
19263;Laurence Perreault Levasseur
19264;M. Hundertmark
19265;Tai-Chung Cheng
19266;Víctor M. Villalba
19267;C. Balazs
19268;Reinhard Meinel
19269;Martin B. Plenio
19270;JA Valiente Kroon
19271;M. Engelhardt
19272;Yvonne Y. Y. Wong
19273;Hiromi Saida
19274;Lee Samuel Finn
19275;Xiongjun Fang
19276;Koh Ueno
19277;Asish Ghosh
19278;Charles H. Bennett
19279;Jose Capmany
19280;Volker Branding
19281;Yoshiharu Kawamura
19282;Gary Poon
19283;D. N. Basu
19284;Toru Hirayama
19285;J. Bicak
19286;Vahid H. Ranjbar
19287;Marco Sanchioni
19288;Bartomeu Fiol
19289;Jose M. Velhinho
19290;Xiangrong Zheng
19291;Diganta Parai
19292;A. Petiteau
19293;F. Atyabi
19294;L. Andersson
19295;Kiyotomo Ichiki
19296;D. Mulller
19297;Leo C. Stein
19298;Hong-Bo Shao
19299;Manami Noumi Hashi
19300;L. Danese
19301;R. J. van den Hoogen
19302;Chris Chambers
19303;Marcela Lagos
19304;Jose Villanueva
19305;Z. Sabery
19306;Francesco De Martini
19307;M. Lisak
19308;Ananda Guneratne
19309;T. Ghahramanyan
19310;Davide Lazzati
19311;Gabriel Bernardi de Freitas
19312;Jumageldi Charyyev
19313;Daria A. Tretyakova
19314;A. B. Zimmerman
19315;M Hewitson
19316;M. Schreiber
19317;B. F. Svaiter
19318;M. I. Kalinin
19319;A. Glaefke
19320;Yunlong Zheng
19321;M. A. S. Cruz
19322;B. S. Park
19323;Hossein Moshafi
19324;Jia Zhou
19325;Dionigi M. T. Benincasa
19326;M. Grether
19327;C. Cahillane
19328;Li-Ming Cao
19329;Cook Hyun Kim
19330;Atsushi Nakamula
19331;Brian Swingle
19332;Igor Rodnianski
19333;Jose Juan Blanco-Pillado
19334;Chou Ching-Yi
19335;Michael Abercrombie
19336;Daniel Pook-Kolb
19337;Jenny Wagner
19338;E. Carretti
19339;C. A. Meegan
19340;Jose MM Senovilla
19341;Will Handley
19342;Joao Faria Martins
19343;Moritz Hoegner
19344;Andre R. Girerd
19345;J. S. Franklin
19346;Hong-An Zeng
19347;A. Ravanpak
19348;Peter Breitenlohner
19349;Benjamin Lane
19350;David Kofron
19351;P. P. Ghosh
19352;A. D. Ionescu
19353;V. Poleshuk
19354;Matthew Corne
19355;Nivaldo A. Lemos
19356;D. S. P. Teixeira
19357;H. Sponholz
19358;Stefano Anselmi
19359;E. Pajer
19360;S. de Haro
19361;D. Vokrouhlicky
19362;A. Zubiaga
19363;Ying Jiang
19364;S. Schubert
19365;Juan Ramón Muñoz de Nova
19366;D. B. DeBra
19367;Jie Zhou
19368;P. D'Avanzo
19369;Adrian T. Lee
19370;Isabel Fernández-Núñez
19371;Carlos Argüelles
19372;A. DeBenedictis
19373;Elena Magliaro
19374;T. Saito
19375;S. A. Trigger
19376;S. Madden
19377;David Langlois
19378;E. Fuenmayor
19379;Ariadna Montiel
19380;Paula Izquierdo
19381;Junichiro Makino
19382;John Roumas
19383;S. Iraoui
19384;M. Gawełczyk
19385;Zhiqi Huang
19386;C. Ligi
19387;Lindsay J. King
19388;Caroline Zunckel
19389;Demetrios N. Matsakis
19390;ANTARES Collaboration
19391;A. Thüring
19392;S. Saghafi
19393;A. Sutton
19394;Edwin J. Beggs
19395;Carla Cederbaum
19396;William H. Hirsch
19397;Susmita Sarkar
19398;Luzi Bergamin
19399;Cláudio Gomes
19400;Louis Leblond
19401;D. V. Gomez-Navarro
19402;G. D. Martinez
19403;David A. Meyer
19404;A. Viana
19405;Stephan Theil
19406;Y. Nutku
19407;Robert Bogadi
19408;Wolfgang Beirl
19409;Andrzej Sitarz
19410;Perseas Christodoulidis
19411;C. Vafa
19412;Amano Saijo
19413;Amilcar R. Queiroz
19414;Alessio Orlandi
19415;C. Vásquez Flores
19416;Megan Agnew
19417;A. Benoît
19418;F. Riccioni
19419;Jozeph A. Rizcallah
19420;A. Fionov
19421;SungHoon Kim
19422;Taoufik Ouali
19423;Eamon Mc Caughey
19424;J. M. Fregeau
19425;Babette Dobrich
19426;Jianbo Lu
19427;Maurice Kleman
19428;R. Mamasani
19429;Javier Bonatti-González
19430;P. Cañizares
19431;William E V Barker
19432;J. Dent
19433;E. Coughlin
19434;Pavel Sladek
19435;Lisa M. H. Hall
19436;S. -N. Zhang
19437;James G. Williams
19438;U. Feindt
19439;Pradosh Ranjan Pattanayak
19440;Daniel A. Shaddock
19441;Anirudh Gundhi
19442;Lucas T. Santana
19443;Rex G. Liu
19444;A. Heijboer
19445;Carlo Angelantonj
19446;Giorgi Tukhashvili
19447;Paola Meza
19448;S. B. Anderson
19449;Mozhgan Masoudi
19450;Dafne Guetta
19451;Georgios Aliferis
19452;A. E. Motter
19453;Alexander N. Petrov
19454;Y. C. Ong
19455;J. S. Kissel
19456;Oton H. Marcori
19457;J. García-Bellido
19458;Peter Shawhan
19459;André Kubelka-Lange
19460;Nabil. L. Youssef
19461;Jacob M. Taylor
19462;Bogdan Dimitrov
19463;Maksym Teslyk
19464;M. Dewi Freitag
19465;Maximilian Schmidt-Sommerfeld
19466;Peshawar Khyber Pakhtoonkhwa
19467;A. Görlich
19468;Ogan Özsoy
19469;Y. Enginer
19470;P. Blasi
19471;Predrag Jovanovic
19472;Michael Gutperle
19473;A. Markosyan
19474;Chaiho Rim
19475;H. -J. Matschull
19476;Benjamin S Sheard
19477;G. Hallinan
19478;Mariana Vargas Magaña
19479;Carlo Giunti
19480;Tim Schrabback
19481;Neil N. Katz
19482;Frederico Francisco
19483;M. Turatto
19484;Igor I. Tkachev
19485;Takashi Tojo
19486;X. Wang
19487;K. Moodley
19488;Xiaobao Wang
19489;Stefano Bellucci
19490;Antoine Folacci
19491;J. Westerweck
19492;Edgardo T. Garcia Alvarez
19493;Alicia Herrero
19494;Hamed Pejhan
19495;Gregg Hallinan
19496;S. E. Vazquez
19497;Aristide Baratin
19498;Shahram Jalalzadeh
19499;J. J. López-Villarejo
19500;Y. Oshiro
19501;J Baker
19502;G. M. Guidiab
19503;Bodo Geyer
19504;Nobuyuki Kanda
19505;Julien Devriendt
19506;T. C. Lipscombe
19507;Paulo L. de Oliveira
19508;Ke-Xia Jiang
19509;Jerzy Kowalski-Glikman
19510;Emilio Elizalde
19511;Z. Sherkatghanad
19512;Michael H. Soffel
19513;Alan Reynolds
19514;M. F. da Silva
19515;W. Hovest
19516;R. R. Landim
19517;L. A. Núñez
19518;Jochen Peitz
19519;J. M. Aroca
19520;T. Wiseman
19521;Robert T Jantzen
19522;Stefan Floerchinger
19523;Christer Helleland
19524;Alfonso Queijeiro
19525;P. Kovtun
19526;N. N. Bogolubov
19527;Jacek Wychowaniec
19528;Rajesh Thapa
19529;C. B. Cepeda
19530;D. Tenerelli
19531;Owen Pavel Fernández Piedra
19532;Y. Yamazaki
19533;A. Vinante
19534;P. R. L. V. Moniz
19535;A. Morse
19536;Martin Lemoine
19537;Edgard Gunzig
19538;J. Clark
19539;Arttu Rajantie
19540;Andrew Royston
19541;V. Sreenath
19542;A. Galante
19543;E. Houston
19544;H. Saida
19545;Zhen Zhang
19546;Y. Bouffanais
19547;D. Riechers
19548;Cornou Jean-Louis
19549;E. R. Zhdanov
19550;Bruce P. Jensen
19551;Arkady A. Popov
19552;U. Kasper
19553;Jacek Wisniewski
19554;D. H. Teodoro
19555;K Yamamoto
19556;Paul de Fromont
19557;A. D. Chernin
19558;L. Bonelliab
19559;Y. Mambrini
19560;Yermek Aldabergenov
19561;Masaaki Takahashi
19562;De-liang Zhong
19563;Jeffrey S Hazboun
19564;Jordan François
19565;D. Hestroffer
19566;Bahareh Hoseini
19567;M. Baes
19568;Piotr Ogonowski
19569;A. Pisarski
19570;A. Wierzcholska
19571;N. A. Inan
19572;Fabian Schmidt
19573;D. M. Walsh
19574;Philip A. Tuckey
19575;Ja. V. Balitsky
19576;A. Pinho S. S.
19577;Jan Metzger
19578;P. Berio
19579;Patrick Das Gupta
19580;Yoelsy Leyva
19581;Roberto Cotesta
19582;G. Gribakin
19583;Ralf Srama
19584;David Prinz
19585;Mehedi Kalam
19586;L. E. Fesik
19587;Andrew Randono
19588;Dipika Nandi
19589;Grasiele B Santos
19590;Juan Ramirez
19591;E. D. Hall
19592;Sinead Walsh
19593;Miftachul Hadi
19594;Alexander Morisse
19595;Wojciech Czaja
19596;John Hammersley
19597;Ben Wandelt
19598;R. Bonal
19599;John F. L. Simmons
19600;Matthew Jaffe
19601;Tommy Ohlsson
19602;Jonathan Miller
19603;V. Perepelovsky
19604;Aurelien Barrau
19605;D. Robbins
19606;Y. Georgelin
19607;Thomas Gobeil
19608;Roland Haas
19609;A. Lopez-Pinto
19610;Chris Oliwa
19611;S. Repin
19612;Tomasz Konopka
19613;Martin L. Jones
19614;J. -M. Alimi
19615;Jonathan Frazer
19616;Sabine Hossenfelder
19617;Chuan Sheng Chew
19618;Reinoud J. Slagter
19619;M. Muccino
19620;Ethan E. Ballard
19621;R. Vanbezooijen
19622;F. Michel
19623;Elisa Fenu
19624;Chris Messenger
19625;R. Mohayaee
19626;Daniele Amati
19627;Todd A. Drumm
19628;E. M. O'Shea
19629;J. van. Heijningen
19630;Y. Sasaki
19631;Alexander Tsouros
19632;Cesar Alvarez
19633;V. M. Zhuravlev
19634;Eslava del Río
19635;Paul T Allen
19636;Galin G. Gyulchev
19637;E. A. Houston
19638;Scott A. Hughes
19639;Gurudas Mandal
19640;S. Mosca
19641;Andrew N. Makarenko
19642;Muzaffer Adak
19643;N. K. Musoke
19644;E. G. Patrick Bos
19645;Chaoguang Huang
19646;Jordi Burguet-Castell
19647;O. Yu. Ivashtenko
19648;Mubasher Jamil
19649;M. E. Ortiz
19650;Claude Gageant
19651;M. Marvan
19652;Hungsoo Kim
19653;Hillary Sanctuary
19654;R. Pello
19655;Hongsheng Zhao
19656;Bhanu Kiran. S
19657;C. S. Unnikrishnan
19658;G. Francou
19659;Pavel I. Chumarov
19660;Mansi M. Kasliwal
19661;M. West
19662;V. L. Kauts
19663;H. Albers
19664;P. Ramadevi
19665;Philip Beltracchi
19666;Peter Goetsch
19667;L. Williams
19668;D. Y. Chen
19669;Stefania Marassi
19670;Xuewen Liu
19671; RATIR
19672;Christian Schell
19673;R. Pereira
19674;Wasley S. Krogdahl
19675;S Caprara
19676;Chen Wu
19677;Takuma Tsukamoto
19678;Rene P. Breton
19679;P. Meyers
19680;S. Markoff
19681;Jacques Magnen
19682;A. A. Shah
19683;Y. -P. Qin
19684;Jen-Tsung Hsiang
19685;Y. J. Zhang
19686;Slava Emelyanov
19687;R. Durrer
19688;Konstantinos Tzirakis
19689;Changjun Gao
19690;Zhi-Yong Wang
19691;I Mateos
19692;Federico G. Lopez Armengol
19693;Jens Niemeyer
19694;Adam K. Leibovich
19695;Ruud Siebelink
19696;Ulrich H. Gerlach
19697;Sahil Saini
19698;S. P. Patil
19699;Ilker Sert
19700;Martha D. Mendez
19701;F. R. Klinkhamer
19702;Ranjeet S Tate
19703;Jose De Freitas Pacheco
19704;Gilad Svirski
19705;Vassilios Mewes
19706;Sebastien Bize
19707;Pablo Cerdá-Durán
19708;Jonathan Pineda
19709;Martin Kuchynka
19710;T. R. P. Caramês
19711;Rui Zheng
19712;H. Harada
19713;M. Cambiaso
19714;Hélène Pihan-Le Bars
19715;M. Hatori
19716;E. Czuchry
19717;Felix Willenborg
19718;Daniel Gerlicher
19719;Joachim Schröter
19720;Shingo Akama
19721;M. S. Wheatland
19722;A. Rostworowski
19723;the DES Collaboration
19724;João Morais
19725;Joseph M. Fedrow
19726;Aninda Sinha
19727;Kelly Holley-Bockelmann
19728;D. S. Zvezhinskij
19729;Francisco S. N. Lobo
19730;E. Torrente-Lujan
19731;Georgios C. Chrysostomou
19732;Goffredo Chirco
19733;R. W. Tucker
19734;Edward Fauchon-Jones
19735;Vipin Vejayan
19736;George Tsoupros
19737;Guenter Sigl
19738;Jarosław Kopiński
19739;Kirsten Schnülle
19740;A. D. Virgilio
19741;G. F. Burgio
19742;José-María Martí
19743;Lisa Wörner
19744;Di Li
19745;Miguel Correia
19746;Framsol López-Suspes
19747;Mohsen Razavi
19748;I. Baranov
19749;S. H. Ho
19750;Jérôme Gleyzes
19751;Jan Ambjørn
19752;G. P. Lamb
19753;Matthew Brown
19754;Robert B. Mann
19755;Jakub Gizbert-Studnicki
19756;Anna Nakonieczna
19757;Abhijit Dutta
19758;Wei Song
19759;Guilherme Raposo
19760;H. Negoro
19761;Jin Young Kim
19762;Lee Hodgkinson
19763;Lei Qian
19764;Simone Dresti
19765;Jacob Ciafre
19766;E. Plagnol
19767;S. R. Vatsya
19768;Serge V. Repin
19769;Hertzog L. Bester
19770;Tomasz A. Kazimierczak
19771;Nilay Kundu
19772;Jan Smit
19773;P. O. Kazinski
19774;Behrooz Malekolkalami
19775;P. A. Grassi
19776;J. -K. Kao
19777;Henrique S. Xavier
19778;Pengfei Zhuang
19779;T R Govindarajan
19780;O. Semerák
19781;D. Atkinson
19782;Alexey L. Smirnov
19783;T. Vo
19784;G. Terreran
19785;M. J. Strassler
19786;T. Ido
19787;Andrew Chamblin
19788;Xiaoting Ni
19789;Kin-ya Oda
19790;E. Yusofi
19791;David Olson
19792;Luca Lionni
19793;A. Nayeri
19794;Seungho Gwak
19795;Petr O. Fedichev
19796;Niels Obers
19797;Peter Schupp
19798;J. Myers
19799;Martin Sahlén
19800;Christian Arnold
19801;M. Y. Rojas-Luis
19802;H. Marion
19803;Uli Sperhake
19804;Anda Degeratu
19805;Ricardo Lopez-Fernandez
19806;Sarah Shandera
19807;Zhe Yong Fan
19808;A. G. Gurkovsky
19809;G. Carbone
19810;A. Di Lietoab
19811;Claudio Germanà
19812;Pei Fu
19813;Xiaomin Zhang
19814;Dániel Barta
19815;F. Pace
19816;Benjamin F. Dribus
19817;Markus Heusler
19818;R. G. Cionco
19819;Sumeet Chougule
19820;Osamu Iguchi
19821;W. J. Fitelson
19822;Bjoern Malte Schaefer
19823;Zoé Faget
19824;J. C. Fabris
19825;Z. Y. Tang
19826;Steven V. Fuerst
19827;Carlos A. Wuensche
19828;F. Jim'enez-Forteza
19829;Tabish Qureshi
19830;Hyunjin Shim
19831;J. Carvajal
19832;Andromahi Spanou
19833;A. Rossi
19834;M. Kawasaki
19835;G. Bag
19836;Subhash Mahapatra
19837;Kirill Melnikov
19838;J. M. Davila
19839;G. Valent
19840;Tanja Rindler-Daller
19841;A. Raccanelli
19842;P. Crawford
19843;Hassan Niad
19844;Argha Banerjee
19845;David Robertson
19846;Shiwu Yang
19847;Jose M. Torres
19848;Vartika Gupta
19849;M. T. Koperski
19850;Joohan Lee
19851;Abraham Loeb
19852;John-Mark A. Allen
19853;Danny Kermode
19854;Yi-bin Zhao
19855;K. Okutomi
19856;Richard Gustafson
19857;Goran Djordjevic
19858;Dana E. Lehr
19859;Christian Gérard
19860;J. Dexter
19861;Jiří Minář
19862;Chinyere Nwabugwu
19863;Michael Crescimanno
19864;Claus Lammerzahl
19865;Gert Brodin
19866;Menglei Zhou
19867;Joshua A. Frieman
19868;Odylio D. Aguiar
19869;Christopher W. Stubbs
19870;Eelco Doornbos
19871;Farhan Feroz
19872;Kamakshya Prasad Modak
19873;Hiroki Yajima
19874;N. Pavloff
19875;R. E. Spero
19876;Nejat Tevfik Yilmaz
19877;Jeff Steinhauer
19878;Ko Furuta
19879;Cayetano Di Bartolo
19880;B. L. Swinkels
19881;I. Nicholson
19882;H. M. R. da Silva
19883;C. M. Chen
19884;Bernd A. Berg
19885;V. Sudhir
19886;M. Belgin
19887;A. S. Chudaykin
19888;Ch. Devchand
19889;Andres Rodriguez
19890;Richard Umstaetter
19891;M. Clerici
19892;V. Burdyuzha
19893;Paul K. Townsend
19894;Gregory Desvignes
19895;Chinthak Murali
19896;Abhishek Atreya
19897;Roberto B. Salgado
19898;T. Kinugawa
19899;Carl P. Turner
19900;Yue Huang
19901;David A. Kosower
19902;Zhipeng Liu
19903;E. Moreno
19904;Alexander Vasilkov
19905;Panayiotis C. Stavrinos
19906;Shao-Wen Wei
19907;Avshalom C. Elitzur
19908;Kashif Alvi
19909;D. V. Golovin
19910;Edisom S. Moreira Jr.
19911;T. Azizi
19912;Alberto Favaro
19913;Christian Ecker
19914;S. Ettori
19915;M. Limousin
19916;Jean-Louis Cornou
19917;David J. Toms
19918;Tom Imbo
19919;M. Schlosshauer
19920;Matthew Kolopanis
19921;T. Vaughan
19922;Gerardo Aldazabal
19923;Andrew R. Liddle
19924;Mi-Xiang Lan
19925;Yuta Yamada
19926;Luca Pagano
19927;Irina Galstyan
19928;for the OJ 287-15/16 Collaboration
19929;I Heard
19930;L. S. Stark
19931;R. R. Volkas
19932;Hari. K
19933;Liang Dai
19934;David Serrano-Blanco
19935;S. M. Morsink
19936;Yuichirou Sekiguchi
19937;Micaela Oertel
19938;Mohammad Abedi
19939;Tadeusz Chmaj
19940;J. D. Vergara
19941;P. F. Cohadon
19942;Harbir Antil
19943;Giuseppe Lodato
19944;Gianluca Mandanici
19945;A. M. Oliveira
19946;R. Taylor
19947;Tiffany White
19948;M. Wendt
19949;R. Percacci
19950;E. Nezri
19951;V. Solomonik
19952;S. Liebling
19953;Nicolas James
19954;Antonio segui
19955;Elisabetta Majerotto
19956;Sayuri Singh
